genus,age,latitude
noetia,Modern,29.853141
noetia,Modern,27.890817
noetia,Modern,28.011097
noetia,Modern,29.832527
noetia,Modern,26.749798
noetia,Modern,26.482675
noetia,Modern,34.647608
noetia,Modern,27.33921
noetia,Modern,35.804497
noetia,Modern,27.265423
noetia,Modern,29.746951
noetia,Modern,25.92061
noetia,Modern,28.676221
noetia,Modern,35.800762
noetia,Modern,29.655365
noetia,Modern,27.265423
noetia,Modern,26.608412
noetia,Modern,28.18071
noetia,Modern,26.480678
noetia,Modern,33.963382
noetia,Modern,33.912591
noetia,Modern,36.302212
noetia,Modern,35.714292
noetia,Modern,26.020817
noetia,Modern,25.920074
noetia,Modern,29.725257
noetia,Modern,26.442181
noetia,Modern,32.785919
noetia,Modern,25.1424
noetia,Modern,33.68889
noetia,Modern,30.6976
noetia,Modern,26.43711
noetia,Modern,26.43711
noetia,Modern,33.68889
noetia,Modern,27.192
noetia,Modern,26.43711
noetia,Modern,26.14359
noetia,Modern,27.89175
noetia,Modern,35.13
noetia,Modern,26.62
noetia,Modern,39.36
noetia,Modern,30.49
noetia,Modern,26.44
noetia,Modern,36.38
noetia,Modern,32.38
noetia,Modern,30.1
noetia,Modern,33.69
noetia,Modern,33.69
noetia,Modern,37.93
noetia,Modern,27.49
noetia,Modern,27.8
noetia,Modern,29.89
noetia,Modern,33.69
noetia,Modern,26.44
noetia,Modern,26.44
noetia,Modern,28.32
noetia,Modern,38.94
noetia,Modern,34.72
noetia,Modern,30.61
noetia,Modern,27.5
noetia,Modern,25.94
noetia,Modern,27.443
noetia,Modern,26.44
noetia,Modern,30.399
noetia,Modern,35.833763
noetia,Modern,29.59213
noetia,Modern,27.69763
noetia,Modern,29.4695
noetia,Modern,29.8997
noetia,Modern,27.32273
noetia,Modern,26.5708
noetia,Modern,27.45
noetia,Modern,29.2125
noetia,Modern,26.444407
noetia,Modern,34.687885
noetia,Modern,26.482458
noetia,Modern,28.336742
noetia,Modern,32.167472
noetia,Modern,27.763514
noetia,Modern,31.628887
noetia,Modern,26.425563
noetia,Modern,27.265423
noetia,Modern,29.789392
noetia,Modern,33.731718
noetia,Modern,34.695643
noetia,Modern,33.966003
noetia,Modern,28.668597
noetia,Modern,35.904572
noetia,Modern,26.96717
noetia,Modern,25.920822
noetia,Modern,33.604609
noetia,Modern,29.033569
noetia,Modern,28.179749
noetia,Modern,33.349832
noetia,Modern,28.898772
noetia,Modern,27.265423
noetia,Modern,37.020805
noetia,Modern,26.437033
noetia,Modern,26.608625
noetia,Modern,33.757042
noetia,Modern,26.458162
noetia,Modern,26.875208
noetia,Modern,35.770668
noetia,Modern,26.4319
noetia,Modern,37.92
noetia,Modern,26.45
noetia,Modern,26.45
noetia,Modern,27.781161
noetia,Modern,33.5167
noetia,Modern,33.6917
noetia,Modern,30.2406
noetia,Modern,25.9583
noetia,Modern,26.0126
noetia,Modern,26.444503
noetia,Modern,25.94121
noetia,Modern,33.827395
noetia,Modern,26.334268
noetia,Modern,26.478065
noetia,Modern,26.43682
noetia,Modern,35.22
noetia,Modern,25.97
noetia,Modern,31.2
noetia,Modern,30.61
noetia,Modern,26.62
noetia,Modern,36.01
noetia,Modern,26.44
noetia,Modern,34.72
noetia,Modern,35.92
noetia,Modern,34.32
noetia,Modern,25.94
noetia,Modern,38.99
noetia,Modern,30.29
noetia,Modern,33.69
noetia,Modern,39.4
noetia,Modern,26.3
noetia,Modern,26.3
noetia,Modern,29.2199
noetia,Modern,33.550556
noetia,Modern,33.522778
noetia,Modern,26.44
noetia,Modern,26.433333
noetia,Modern,25.972222
noetia,Modern,26.433333
noetia,Modern,29.0167
noetia,Modern,34.7233
noetia,Modern,26.200367
noetia,Modern,27.664833
noetia,Modern,26.44
noetia,Modern,26.522778
noetia,Modern,26.522778
noetia,Modern,26.440359
noetia,Modern,30.666667
noetia,Modern,26.133333
noetia,Modern,27.283333
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,30.3683
mulinia,Modern,37.263
mulinia,Modern,37.263
mulinia,Modern,31.49264
mulinia,Modern,27.76609
mulinia,Modern,38.54706
mulinia,Modern,26.6159
mulinia,Modern,27.77431
mulinia,Modern,39.10185
mulinia,Modern,39.48622
mulinia,Modern,39.0851
mulinia,Modern,27.53115
mulinia,Modern,26.437049
mulinia,Modern,25.826811
mulinia,Modern,33.804112
mulinia,Modern,29.395864
mulinia,Modern,33.882054
mulinia,Modern,33.352945
mulinia,Modern,28.332722
mulinia,Modern,30.458
mulinia,Modern,33.837584
mulinia,Modern,28.275192
mulinia,Modern,31.073492
mulinia,Modern,30.457981
mulinia,Modern,33.913917
mulinia,Modern,26.436603
mulinia,Modern,32.125389
mulinia,Modern,30.457992
mulinia,Modern,30.03396
mulinia,Modern,33.837452
mulinia,Modern,26.059892
mulinia,Modern,33.837009
mulinia,Modern,34.671513
mulinia,Modern,30.287206
mulinia,Modern,34.671513
mulinia,Modern,32.216291
mulinia,Modern,29.4115
mulinia,Modern,30.287833
mulinia,Modern,33.321651
mulinia,Modern,39.924797
mulinia,Modern,33.882054
mulinia,Modern,33.882054
mulinia,Modern,33.913535
mulinia,Modern,33.882054
mulinia,Modern,30.287814
mulinia,Modern,32.800817
mulinia,Modern,38.70565
mulinia,Modern,33.806621
mulinia,Modern,32.539121
mulinia,Modern,32.192312
mulinia,Modern,26.436324
mulinia,Modern,26.479838
mulinia,Modern,36.888523
mulinia,Modern,30.666058
mulinia,Modern,33.882054
mulinia,Modern,33.806673
mulinia,Modern,30.287836
mulinia,Modern,32.216291
mulinia,Modern,32.357295
mulinia,Modern,33.826839
mulinia,Modern,32.509823
mulinia,Modern,33.350067
mulinia,Modern,26.436304
mulinia,Modern,32.216291
mulinia,Modern,29.496072
mulinia,Modern,32.552478
mulinia,Modern,33.73215
mulinia,Modern,32.216291
mulinia,Modern,35.93655
mulinia,Modern,34.659428
mulinia,Modern,30.457986
mulinia,Modern,33.646957
mulinia,Modern,33.349828
mulinia,Modern,33.882054
mulinia,Modern,26.436695
mulinia,Modern,26.436679
mulinia,Modern,33.754833
mulinia,Modern,27.790081
mulinia,Modern,33.701324
mulinia,Modern,37.263
mulinia,Modern,37.0092
mulinia,Modern,34.72
mulinia,Modern,30.670342
mulinia,Modern,27.74828
mulinia,Modern,26.5708
mulinia,Modern,27.26584
mulinia,Modern,32.1233
mulinia,Modern,26.5708
mulinia,Modern,26.48808
mulinia,Modern,27.32273
mulinia,Modern,26.43711
mulinia,Modern,26.5708
mulinia,Modern,29.677686
mulinia,Modern,32.765
mulinia,Modern,37.27
mulinia,Modern,36.01
mulinia,Modern,38.53
mulinia,Modern,28.612
mulinia,Modern,38.44
mulinia,Modern,38.46
mulinia,Modern,38.44
mulinia,Modern,32.79
mulinia,Modern,38.94
mulinia,Modern,37.83
mulinia,Modern,38.53
mulinia,Modern,38.48
mulinia,Modern,38.48
mulinia,Modern,38.43
mulinia,Modern,38.43
mulinia,Modern,38.43
mulinia,Modern,38.44
mulinia,Modern,38.44
mulinia,Modern,36.01
mulinia,Modern,27.77
mulinia,Modern,39.09
mulinia,Modern,31.44
mulinia,Modern,31.19
mulinia,Modern,38.53
mulinia,Modern,28.612
mulinia,Modern,38.48
mulinia,Modern,38.4
mulinia,Modern,38.43
mulinia,Modern,38.44
mulinia,Modern,38.46
mulinia,Modern,38.44
mulinia,Modern,38.44
mulinia,Modern,40.08
mulinia,Modern,31.44
mulinia,Modern,26.62
mulinia,Modern,26.44
mulinia,Modern,28.612
mulinia,Modern,38.44
mulinia,Modern,38.46
mulinia,Modern,38.46
mulinia,Modern,38.44
mulinia,Modern,34.72
mulinia,Modern,32.51
mulinia,Modern,25.97
mulinia,Modern,28.38
mulinia,Modern,37.83
mulinia,Modern,38.53
mulinia,Modern,38.53
mulinia,Modern,28.612
mulinia,Modern,38.48
mulinia,Modern,38.42
mulinia,Modern,38.4
mulinia,Modern,38.43
mulinia,Modern,38.46
mulinia,Modern,38.44
mulinia,Modern,38.46
mulinia,Modern,38.9917
mulinia,Modern,32.79
mulinia,Modern,32.77
mulinia,Modern,35.13
mulinia,Modern,39.364
mulinia,Modern,34.574
mulinia,Modern,38.563174
mulinia,Modern,27.344
mulinia,Modern,26.5708
mulinia,Modern,26.5708
mulinia,Modern,32.2355
mulinia,Modern,26.43711
mulinia,Modern,26.5708
mulinia,Modern,32.19361
mulinia,Modern,27.34728
mulinia,Modern,29.677686
mulinia,Modern,26.6147
mulinia,Modern,32.19361
mulinia,Modern,37.603897
mulinia,Modern,32.1934
mulinia,Modern,32.2
mulinia,Modern,32.777701
mulinia,Modern,32.800817
mulinia,Modern,30.595012
mulinia,Modern,35.936562
mulinia,Modern,28.6133
mulinia,Modern,28.605
mulinia,Modern,28.6183
mulinia,Modern,26.45
mulinia,Modern,28.6117
mulinia,Modern,39.357249
mulinia,Modern,38.99
mulinia,Modern,39.23
mulinia,Modern,33.69
mulinia,Modern,31.22
mulinia,Modern,38.53
mulinia,Modern,37.22
mulinia,Modern,38.46
mulinia,Modern,38.43
mulinia,Modern,38.43
mulinia,Modern,38.43
mulinia,Modern,38.44
mulinia,Modern,38.44
mulinia,Modern,37.27
mulinia,Modern,40.08
mulinia,Modern,39.09
mulinia,Modern,38.53
mulinia,Modern,38.44
mulinia,Modern,38.44
mulinia,Modern,38.44
mulinia,Modern,38.43
mulinia,Modern,38.43
mulinia,Modern,32.77
mulinia,Modern,33.82
mulinia,Modern,39.19
mulinia,Modern,37.83
mulinia,Modern,37.83
mulinia,Modern,38.53
mulinia,Modern,38.46
mulinia,Modern,38.46
mulinia,Modern,38.46
mulinia,Modern,38.46
mulinia,Modern,38.43
mulinia,Modern,38.43
mulinia,Modern,38.43
mulinia,Modern,38.44
mulinia,Modern,27.4
mulinia,Modern,27.4
mulinia,Modern,37.9833
mulinia,Modern,24.71861
mulinia,Modern,34.5873
mulinia,Modern,31.19
mulinia,Modern,30.15
mulinia,Modern,38.773707
mulinia,Modern,37.545333
mulinia,Modern,37.434667
modiolus,Modern,26.14204
modiolus,Modern,24.59174
modiolus,Modern,26.49758
modiolus,Modern,27.74836
modiolus,Modern,34.71624
modiolus,Modern,24.82443
modiolus,Modern,28.0231
modiolus,Modern,29.07867
modiolus,Modern,34.71624
modiolus,Modern,32.33993
modiolus,Modern,28.34865
modiolus,Modern,28.32001
modiolus,Modern,27.39057
modiolus,Modern,24.7485
modiolus,Modern,24.815082
modiolus,Modern,27.762606
modiolus,Modern,26.436211
modiolus,Modern,26.436883
modiolus,Modern,25.88149
modiolus,Modern,26.523408
modiolus,Modern,26.43608
modiolus,Modern,26.479679
modiolus,Modern,26.436167
modiolus,Modern,26.436671
modiolus,Modern,26.435954
modiolus,Modern,26.485529
modiolus,Modern,26.436075
modiolus,Modern,33.913558
modiolus,Modern,25.093692
modiolus,Modern,25.937363
modiolus,Modern,25.706106
modiolus,Modern,26.479771
modiolus,Modern,29.767744
modiolus,Modern,26.436181
modiolus,Modern,36.380288
modiolus,Modern,26.467142
modiolus,Modern,26.43658
modiolus,Modern,26.423215
modiolus,Modern,26.436429
modiolus,Modern,27.134566
modiolus,Modern,26.436239
modiolus,Modern,27.123346
modiolus,Modern,26.43619
modiolus,Modern,26.437105
modiolus,Modern,26.436894
modiolus,Modern,26.02241
modiolus,Modern,26.43611
modiolus,Modern,26.436602
modiolus,Modern,29.737823
modiolus,Modern,26.436283
modiolus,Modern,25.46
modiolus,Modern,28.0
modiolus,Modern,29.75
modiolus,Modern,27.25811
modiolus,Modern,27.69763
modiolus,Modern,27.69763
modiolus,Modern,25.71541
modiolus,Modern,26.52813
modiolus,Modern,24.7613
modiolus,Modern,27.79585
modiolus,Modern,33.68889
modiolus,Modern,30.670342
modiolus,Modern,24.7517
modiolus,Modern,26.5708
modiolus,Modern,26.3689
modiolus,Modern,26.5708
modiolus,Modern,24.7607
modiolus,Modern,28.14592
modiolus,Modern,24.7584
modiolus,Modern,24.7484
modiolus,Modern,26.43711
modiolus,Modern,25.71541
modiolus,Modern,26.757536
modiolus,Modern,26.44
modiolus,Modern,38.94
modiolus,Modern,39.97
modiolus,Modern,29.76
modiolus,Modern,25.69
modiolus,Modern,33.69
modiolus,Modern,38.99
modiolus,Modern,25.69
modiolus,Modern,27.4569
modiolus,Modern,26.436283
modiolus,Modern,25.77633
modiolus,Modern,34.7873
modiolus,Modern,26.14359
modiolus,Modern,28.20673
modiolus,Modern,26.52813
modiolus,Modern,27.45694
modiolus,Modern,27.97805
modiolus,Modern,27.875
modiolus,Modern,24.76
modiolus,Modern,27.8958
modiolus,Modern,27.4667
modiolus,Modern,24.76
modiolus,Modern,24.865642
modiolus,Modern,26.62
modiolus,Modern,24.57
modiolus,Modern,27.45
modiolus,Modern,33.82
modiolus,Modern,38.94
modiolus,Modern,40.08
modiolus,Modern,26.3
modiolus,Modern,26.3
modiolus,Modern,26.433333
modiolus,Modern,26.44
modiolus,Modern,34.7233
modiolus,Modern,26.44
modiolus,Modern,24.819859
modiolus,Modern,25.335671
modiolus,Modern,26.44
modiolus,Modern,30.15
modiolus,Modern,24.816667
modiolus,Modern,24.816667
modiolus,Modern,28.0
cyclocardia,Modern,40.444718
cyclocardia,Modern,36.915387
cyclocardia,Modern,40.44891
cyclocardia,Modern,36.340563
cyclocardia,Modern,37.938456
cyclocardia,Modern,40.446347
cyclocardia,Modern,36.918328
cyclocardia,Modern,38.51289
cyclocardia,Modern,40.442858
cyclocardia,Modern,40.446325
cyclocardia,Modern,37.0567
cyclocardia,Modern,37.0567
cyclocardia,Modern,34.7873
cyclocardia,Modern,38.95
crepidula,Modern,30.3683
crepidula,Modern,30.3683
crepidula,Modern,30.3683
crepidula,Modern,27.4655
crepidula,Modern,28.5
crepidula,Modern,28.5
crepidula,Modern,26.45
crepidula,Modern,26.45
crepidula,Modern,26.45
crepidula,Modern,26.45
crepidula,Modern,27.74836
crepidula,Modern,27.24394
crepidula,Modern,38.42761
crepidula,Modern,34.71624
crepidula,Modern,26.66395
crepidula,Modern,34.71624
crepidula,Modern,26.49532
crepidula,Modern,38.25338
crepidula,Modern,34.71624
crepidula,Modern,25.93316
crepidula,Modern,26.48782
crepidula,Modern,26.66395
crepidula,Modern,27.74836
crepidula,Modern,26.68186
crepidula,Modern,24.68827
crepidula,Modern,26.68186
crepidula,Modern,38.42761
crepidula,Modern,27.47752
crepidula,Modern,32.79802
crepidula,Modern,33.01384
crepidula,Modern,28.34865
crepidula,Modern,38.50012
crepidula,Modern,27.62457
crepidula,Modern,25.9123
crepidula,Modern,27.76609
crepidula,Modern,25.93316
crepidula,Modern,27.76609
crepidula,Modern,26.66395
crepidula,Modern,34.71624
crepidula,Modern,32.79802
crepidula,Modern,24.59174
crepidula,Modern,34.71822
crepidula,Modern,28.34993
crepidula,Modern,33.23517
crepidula,Modern,34.71624
crepidula,Modern,27.38219
crepidula,Modern,34.71624
crepidula,Modern,27.74836
crepidula,Modern,34.71624
crepidula,Modern,24.59174
crepidula,Modern,35.91
crepidula,Modern,27.246671
crepidula,Modern,26.439708
crepidula,Modern,35.211961
crepidula,Modern,25.919766
crepidula,Modern,38.579272
crepidula,Modern,26.436106
crepidula,Modern,36.689717
crepidula,Modern,25.937363
crepidula,Modern,33.57442
crepidula,Modern,38.607386
crepidula,Modern,38.764372
crepidula,Modern,38.821506
crepidula,Modern,34.647747
crepidula,Modern,26.490735
crepidula,Modern,30.231396
crepidula,Modern,26.436457
crepidula,Modern,38.950849
crepidula,Modern,32.801523
crepidula,Modern,38.434985
crepidula,Modern,25.91732
crepidula,Modern,26.640597
crepidula,Modern,40.317326
crepidula,Modern,27.089867
crepidula,Modern,26.436715
crepidula,Modern,39.196153
crepidula,Modern,31.905466
crepidula,Modern,39.142013
crepidula,Modern,27.769194
crepidula,Modern,27.78993
crepidula,Modern,38.965545
crepidula,Modern,30.276803
crepidula,Modern,34.697213
crepidula,Modern,35.251592
crepidula,Modern,33.915076
crepidula,Modern,39.136547
crepidula,Modern,39.997447
crepidula,Modern,39.336232
crepidula,Modern,38.23812
crepidula,Modern,33.882054
crepidula,Modern,29.832072
crepidula,Modern,35.902604
crepidula,Modern,40.431717
crepidula,Modern,38.692194
crepidula,Modern,39.097555
crepidula,Modern,26.444717
crepidula,Modern,37.989166
crepidula,Modern,37.988066
crepidula,Modern,33.505949
crepidula,Modern,38.741958
crepidula,Modern,30.287844
crepidula,Modern,26.522023
crepidula,Modern,39.033318
crepidula,Modern,39.850013
crepidula,Modern,32.503738
crepidula,Modern,28.137329
crepidula,Modern,26.479745
crepidula,Modern,38.531861
crepidula,Modern,37.170321
crepidula,Modern,39.108215
crepidula,Modern,33.839413
crepidula,Modern,38.974002
crepidula,Modern,40.473553
crepidula,Modern,39.174647
crepidula,Modern,40.458723
crepidula,Modern,26.066589
crepidula,Modern,34.647705
crepidula,Modern,33.757042
crepidula,Modern,29.724398
crepidula,Modern,39.320248
crepidula,Modern,27.789919
crepidula,Modern,39.895291
crepidula,Modern,25.929553
crepidula,Modern,38.94865
crepidula,Modern,40.213898
crepidula,Modern,38.516501
crepidula,Modern,35.222908
crepidula,Modern,33.805621
crepidula,Modern,28.679663
crepidula,Modern,39.852768
crepidula,Modern,30.16262
crepidula,Modern,27.695686
crepidula,Modern,27.099281
crepidula,Modern,26.217747
crepidula,Modern,26.527349
crepidula,Modern,28.640203
crepidula,Modern,33.8
crepidula,Modern,25.920245
crepidula,Modern,27.632624
crepidula,Modern,39.172427
crepidula,Modern,26.436379
crepidula,Modern,38.983767
crepidula,Modern,38.62915
crepidula,Modern,36.130697
crepidula,Modern,26.441928
crepidula,Modern,26.163474
crepidula,Modern,31.905466
crepidula,Modern,33.882054
crepidula,Modern,27.789902
crepidula,Modern,27.247752
crepidula,Modern,28.040907
crepidula,Modern,39.353827
crepidula,Modern,29.639263
crepidula,Modern,39.142013
crepidula,Modern,38.60565
crepidula,Modern,39.174647
crepidula,Modern,28.99473
crepidula,Modern,39.087361
crepidula,Modern,27.709097
crepidula,Modern,39.817902
crepidula,Modern,38.79347
crepidula,Modern,34.647563
crepidula,Modern,39.924797
crepidula,Modern,38.767262
crepidula,Modern,40.415745
crepidula,Modern,30.150794
crepidula,Modern,35.251775
crepidula,Modern,27.946162
crepidula,Modern,26.480496
crepidula,Modern,29.661
crepidula,Modern,25.939741
crepidula,Modern,26.436493
crepidula,Modern,27.011147
crepidula,Modern,27.797024
crepidula,Modern,38.783545
crepidula,Modern,40.479313
crepidula,Modern,27.012736
crepidula,Modern,33.8106
crepidula,Modern,27.23907
crepidula,Modern,35.222992
crepidula,Modern,26.425421
crepidula,Modern,38.449253
crepidula,Modern,38.881767
crepidula,Modern,38.958037
crepidula,Modern,33.350032
crepidula,Modern,29.639647
crepidula,Modern,35.231385
crepidula,Modern,39.172366
crepidula,Modern,26.443312
crepidula,Modern,38.187492
crepidula,Modern,33.350045
crepidula,Modern,28.674772
crepidula,Modern,39.274442
crepidula,Modern,38.188625
crepidula,Modern,35.252377
crepidula,Modern,40.202527
crepidula,Modern,39.2621
crepidula,Modern,40.40291
crepidula,Modern,35.250933
crepidula,Modern,39.098513
crepidula,Modern,26.503752
crepidula,Modern,33.349828
crepidula,Modern,40.473567
crepidula,Modern,39.852768
crepidula,Modern,35.245993
crepidula,Modern,38.780418
crepidula,Modern,27.134566
crepidula,Modern,39.261452
crepidula,Modern,38.610575
crepidula,Modern,36.949117
crepidula,Modern,26.930579
crepidula,Modern,26.527578
crepidula,Modern,27.099304
crepidula,Modern,38.673578
crepidula,Modern,39.137378
crepidula,Modern,36.738163
crepidula,Modern,28.059023
crepidula,Modern,38.607417
crepidula,Modern,27.768869
crepidula,Modern,35.220931
crepidula,Modern,39.13755
crepidula,Modern,32.779675
crepidula,Modern,26.481281
crepidula,Modern,35.231081
crepidula,Modern,27.740955
crepidula,Modern,29.887575
crepidula,Modern,26.436449
crepidula,Modern,38.207523
crepidula,Modern,35.339479
crepidula,Modern,27.307679
crepidula,Modern,38.951535
crepidula,Modern,38.248656
crepidula,Modern,33.349828
crepidula,Modern,33.732443
crepidula,Modern,35.558493
crepidula,Modern,38.951032
crepidula,Modern,38.23998
crepidula,Modern,26.480497
crepidula,Modern,35.106217
crepidula,Modern,28.669894
crepidula,Modern,38.207523
crepidula,Modern,38.606964
crepidula,Modern,26.480728
crepidula,Modern,26.435942
crepidula,Modern,26.59111
crepidula,Modern,38.433453
crepidula,Modern,38.744719
crepidula,Modern,26.548389
crepidula,Modern,30.35463
crepidula,Modern,27.011147
crepidula,Modern,27.271044
crepidula,Modern,26.436507
crepidula,Modern,33.732364
crepidula,Modern,37.601824
crepidula,Modern,26.436968
crepidula,Modern,26.480491
crepidula,Modern,39.925161
crepidula,Modern,38.910219
crepidula,Modern,27.790545
crepidula,Modern,36.914181
crepidula,Modern,36.851124
crepidula,Modern,25.928553
crepidula,Modern,38.764001
crepidula,Modern,33.350088
crepidula,Modern,33.96313
crepidula,Modern,27.688492
crepidula,Modern,38.768969
crepidula,Modern,26.436387
crepidula,Modern,34.671513
crepidula,Modern,25.894378
crepidula,Modern,26.428394
crepidula,Modern,40.214388
crepidula,Modern,38.965674
crepidula,Modern,35.223594
crepidula,Modern,40.201822
crepidula,Modern,36.921919
crepidula,Modern,39.353319
crepidula,Modern,35.218983
crepidula,Modern,38.793394
crepidula,Modern,26.130589
crepidula,Modern,38.237153
crepidula,Modern,36.150082
crepidula,Modern,36.131559
crepidula,Modern,39.174675
crepidula,Modern,38.753714
crepidula,Modern,35.226288
crepidula,Modern,40.173017
crepidula,Modern,26.330725
crepidula,Modern,38.200859
crepidula,Modern,29.72487
crepidula,Modern,26.452025
crepidula,Modern,38.806023
crepidula,Modern,38.712522
crepidula,Modern,27.797963
crepidula,Modern,28.12764
crepidula,Modern,35.934719
crepidula,Modern,39.32198
crepidula,Modern,40.422966
crepidula,Modern,26.682388
crepidula,Modern,38.806023
crepidula,Modern,37.084483
crepidula,Modern,28.680883
crepidula,Modern,39.193551
crepidula,Modern,35.212307
crepidula,Modern,40.461702
crepidula,Modern,26.437069
crepidula,Modern,27.751275
crepidula,Modern,26.446063
crepidula,Modern,38.607453
crepidula,Modern,25.92567
crepidula,Modern,39.142013
crepidula,Modern,40.416906
crepidula,Modern,28.672291
crepidula,Modern,26.460903
crepidula,Modern,27.24653
crepidula,Modern,25.858841
crepidula,Modern,38.780657
crepidula,Modern,33.966052
crepidula,Modern,27.690271
crepidula,Modern,38.951535
crepidula,Modern,35.889349
crepidula,Modern,26.442189
crepidula,Modern,38.577992
crepidula,Modern,38.806023
crepidula,Modern,26.460908
crepidula,Modern,33.376834
crepidula,Modern,33.882054
crepidula,Modern,26.412408
crepidula,Modern,35.220938
crepidula,Modern,38.767788
crepidula,Modern,33.355004
crepidula,Modern,35.198903
crepidula,Modern,39.103294
crepidula,Modern,38.932688
crepidula,Modern,39.033323
crepidula,Modern,39.031419
crepidula,Modern,35.212082
crepidula,Modern,26.481575
crepidula,Modern,38.504983
crepidula,Modern,29.703239
crepidula,Modern,37.081518
crepidula,Modern,39.181335
crepidula,Modern,33.350071
crepidula,Modern,38.793322
crepidula,Modern,33.349994
crepidula,Modern,39.924797
crepidula,Modern,39.19783
crepidula,Modern,26.485878
crepidula,Modern,39.178228
crepidula,Modern,39.13647
crepidula,Modern,38.948692
crepidula,Modern,35.225053
crepidula,Modern,28.32
crepidula,Modern,38.217425
crepidula,Modern,32.513033
crepidula,Modern,39.243353
crepidula,Modern,38.948692
crepidula,Modern,28.125
crepidula,Modern,39.114947
crepidula,Modern,26.457356
crepidula,Modern,26.436981
crepidula,Modern,27.099335
crepidula,Modern,38.196025
crepidula,Modern,26.608625
crepidula,Modern,28.388288
crepidula,Modern,35.25644
crepidula,Modern,26.436268
crepidula,Modern,33.826839
crepidula,Modern,35.231091
crepidula,Modern,39.228931
crepidula,Modern,35.21195
crepidula,Modern,32.3143
crepidula,Modern,38.213242
crepidula,Modern,39.1376
crepidula,Modern,26.43639
crepidula,Modern,36.911751
crepidula,Modern,26.436033
crepidula,Modern,27.252096
crepidula,Modern,31.628887
crepidula,Modern,26.443397
crepidula,Modern,36.914809
crepidula,Modern,40.285869
crepidula,Modern,38.690013
crepidula,Modern,26.996828
crepidula,Modern,40.500574
crepidula,Modern,39.098504
crepidula,Modern,27.266009
crepidula,Modern,27.503705
crepidula,Modern,40.445722
crepidula,Modern,38.609036
crepidula,Modern,40.479313
crepidula,Modern,36.692462
crepidula,Modern,26.437466
crepidula,Modern,39.179425
crepidula,Modern,38.983767
crepidula,Modern,39.172427
crepidula,Modern,33.806581
crepidula,Modern,39.817902
crepidula,Modern,36.132453
crepidula,Modern,28.690003
crepidula,Modern,33.9106
crepidula,Modern,30.464894
crepidula,Modern,27.794856
crepidula,Modern,27.247245
crepidula,Modern,38.204323
crepidula,Modern,26.220685
crepidula,Modern,33.89333
crepidula,Modern,39.13729
crepidula,Modern,38.327619
crepidula,Modern,29.893179
crepidula,Modern,38.607578
crepidula,Modern,26.436387
crepidula,Modern,38.605342
crepidula,Modern,33.700001
crepidula,Modern,38.61109
crepidula,Modern,28.320913
crepidula,Modern,26.318412
crepidula,Modern,29.773202
crepidula,Modern,28.671885
crepidula,Modern,33.881279
crepidula,Modern,34.67794
crepidula,Modern,39.035478
crepidula,Modern,38.241017
crepidula,Modern,39.024778
crepidula,Modern,32.562966
crepidula,Modern,29.716953
crepidula,Modern,38.747753
crepidula,Modern,38.698974
crepidula,Modern,40.446102
crepidula,Modern,38.233162
crepidula,Modern,39.925161
crepidula,Modern,39.422805
crepidula,Modern,39.311417
crepidula,Modern,38.951535
crepidula,Modern,38.688231
crepidula,Modern,35.266706
crepidula,Modern,40.442131
crepidula,Modern,35.223022
crepidula,Modern,34.646206
crepidula,Modern,26.436767
crepidula,Modern,38.516501
crepidula,Modern,28.680883
crepidula,Modern,25.919392
crepidula,Modern,38.61109
crepidula,Modern,39.171287
crepidula,Modern,40.404963
crepidula,Modern,37.904408
crepidula,Modern,26.436435
crepidula,Modern,38.629228
crepidula,Modern,33.731216
crepidula,Modern,26.428394
crepidula,Modern,39.13557
crepidula,Modern,40.430843
crepidula,Modern,26.436435
crepidula,Modern,38.695489
crepidula,Modern,27.801066
crepidula,Modern,40.101605
crepidula,Modern,32.248067
crepidula,Modern,26.436697
crepidula,Modern,38.782425
crepidula,Modern,35.213862
crepidula,Modern,39.349928
crepidula,Modern,39.0579
crepidula,Modern,26.436715
crepidula,Modern,39.193309
crepidula,Modern,38.516501
crepidula,Modern,38.592556
crepidula,Modern,26.211466
crepidula,Modern,39.142013
crepidula,Modern,25.939741
crepidula,Modern,38.951535
crepidula,Modern,38.782945
crepidula,Modern,34.672912
crepidula,Modern,38.440948
crepidula,Modern,33.731709
